743
"091223","MARRAWAH       ","AAAA",-40.9089,144.7094,  107,"94950","TAS"
"091237","LAUNCESTON     ","LAUN",-41.4194,147.1222,    5,"94969","TAS"
"091245","CAPE GRIM      ","GRIM",-40.6828,144.6900,   94,"94954","TAS"
"091259","LUNCHEON HILL  ","LNCH",-41.1492,145.1517,  344,"95956","TAS"
"091284","BRIDPORT       ","AAAA",-41.0025,147.3869,   52,"95973","TAS"
"091291","SHEFFIELD FARM ","SHEF",-41.3886,146.3219,  294,"94955","TAS"
"091292","SMITHTON AERO  ","YSMI",-40.8347,145.0847,    8,"94953","TAS"
"091293","LOW HEAD AWS   ","LHD ",-41.0547,146.7874,    3,"95964","TAS"
"091306","CRESSY         ","CRSY",-41.7256,147.0794,  148,"95969","TAS"
"091311","LAUNCESTON AIRP","YMLT",-41.5492,147.2144,  167,"95966","TAS"
"091331","CAPE GRIM      ","CGRM",-40.6764,144.6922,   86,"95954","TAS"
"091344","BURNIE NTC AWS ","BURN",-41.0500,145.9149,    0,"95963","TAS"
"092003","BICHENO        ","AAAA",-41.8739,148.3036,   11,"95989","TAS"
"092012","FINGAL FORESTRY","FING",-41.6428,147.9664,  237,"95974","TAS"
"092019","LAKE LEAKE     ","AAAA",-42.0067,147.7975,  575,"94979","TAS"
"092027","ORFORD         ","AAAA",-42.5519,147.8753,   14,"95984","TAS"
"092045","EDDYSTONE      ","YEDP",-40.9928,148.3467,   20,"94983","TAS"
"092114","FRIENDLY BEACH ","FRB ",-41.9953,148.2794,   55,"94987","TAS"
"092120","ST HELENS AEROD","YSTH",-41.3381,148.2792,   48,"95981","TAS"
"092123","SWAN ISLAND AWS","SWIS",-40.7292,148.1250,   15,"95985","TAS"
"092124","MARIA ISLAND (P","MARA",-42.6621,148.0179,   28,"95988","TAS"
"092133","SPRING BAY NTC ","SPRI",-42.5464,147.9308,    0,"95987","TAS"
"092148","SWANSEA        ","AAAA",-42.1381,148.0736,   19,"94981","TAS"
"093053","ROSS           ","AAAA",-42.0250,147.4953,  186,"94985","TAS"
"094008","HOBART AP      ","YMHB",-42.8339,147.5033,    4,"94975","TAS"
"094010","CAPE BRUNY     ","YBYI",-43.4892,147.1453,   55,"94967","TAS"
"094020","DOVER          ","AAAA",-43.3330,146.9980,   20,"94961","TAS"
"094029","HOBART         ","HBRO",-42.8897,147.3278,   51,"94970","TAS"
"094041","MAATSUYKER IS  ","YMSY",-43.6578,146.2711,  147,"94962","TAS"
"094087","MT WELLINGTON  ","WLI ",-42.8950,147.2358, 1261,"95979","TAS"
"094155","TASMAN ISLAND  ","YTSI",-43.2397,148.0025,  240,"95986","TAS"
"094191","HARTZ MOUNTAINS","HRTZ",-43.2006,146.7683,  831,"94977","TAS"
"094195","TUNNACK FIRE ST","TUNN",-42.4543,147.4612,  462,"94960","TAS"
"094198","CAPE BRUNY AWS ","CBRY",-43.4886,147.1444,   60,"95967","TAS"
"094201","MELTON MOWBRAY ","AAAA",-42.4928,147.1981,  238,"94971","TAS"
"094212","CAMPANIA (KINCO","CAMP",-42.6867,147.4258,   45,"95972","TAS"
"094220","GROVE          ","GROV",-42.9858,147.0742,   65,"95977","TAS"
"094254","DUNALLEY (STROU","DLY ",-42.9017,147.7894,   12,"94951","TAS"
"094255","DENNES POINT   ","DENP",-43.0639,147.3567,    6,"94988","TAS"
"095003","BUSHY PARK     ","BUSH",-42.7097,146.8983,   27,"94964","TAS"
"095048","OUSE           ","OUS ",-42.4842,146.7106,   90,"94957","TAS"
"095063","MAYDENA        ","AAAA",-42.7567,146.6239,  281,"94963","TAS"
"096003","BUTLERS GORGE  ","BTGR",-42.2753,146.2758,  667,"94959","TAS"
"096033","LIAWENEE AWS   ","LIAW",-41.8997,146.6694, 1057,"95959","TAS"
"096071","LAKE ST CLAIR  ","AAAA",-42.1178,146.1772,  742,"94976","TAS"
"097000","CAPE SORELL    ","CPSO",-42.1986,145.1700,   19,"94974","TAS"
"097024","WARRA          ","WARS",-43.0609,146.7040,  495,"95962","TAS"
"097072","STRAHAN AP     ","YSRN",-42.1550,145.2908,   21,"94956","TAS"
"097080","LOW ROCKY POINT","LRP ",-42.9831,145.5025,   34,"95961","TAS"
"097083","SCOTTS PEAK    ","SCPK",-43.0425,146.2722,  408,"95958","TAS"
"098017","KING IS AP     ","YKII",-39.8801,143.8829,   37,"94850","TAS"
"099005","FLINDERS IS    ","YFLI",-40.0911,148.0024,    9,"94980","TAS"
"109504","ESPERANCE NTC A","ESPE",-33.8707,121.8971,    0,"95648","WA "
"140007","REDLAND (ALEXAN","RDLD",-27.5433,153.2394,   51,"94561","QLD"
"200001","MIDDLE PERCY IS","MPI ",-21.6628,150.2711,  209,"94372","QLD"
"200100","VARANUS ISLAND ","VRIS",-20.6550,115.5769,   24,"95303","WA "
"200283","WILLIS IS      ","YWLD",-16.2878,149.9652,    9,"94299","QLD"
"200284","COCOS IS AP    ","YPCC",-12.1892, 96.8344,    3,"96996","WA "
"200288","NORFOLK IS     ","YSNF",-29.0389,167.9408,  112,"94996","NSW"
"200731","POINT FAWCETT  ","FAW ",-11.7628,130.0300,    7,"94122","NT "
"200735","ADELE ISLAND   ","ADL ",-15.5114,123.1556,    5,"94210","WA "
"200784","BROWSE ISLAND  ","YBWS",-14.1089,123.5472,    4,"94103","WA "
"200786","CAPE WESSEL AWS","YCWE",-11.0047,136.7586,   18,"94147","NT "
"200790","CHRISTMAS IS   ","YPXM",-10.4528,105.6875,  261,"96995","WA "
"200838","HOGAN IS       ","YHGI",-39.2225,146.9841,  116,"94949","VIC"
"200839","LORD HOWE ISLAN","YLHI",-31.5421,159.0786,    5,"94995","NSW"
"200865","COCOS ISLAND NT","COCO",-12.1168, 96.8919,    0,"96997","WA "
"200880","LIHOU REEF - AS","LRLH",-17.1330,152.1450,    0,"94293","QLD"
"200884","SOLA (VANUA LAV","NVSC",-13.8500,167.5500,   18,"91551","INT"
"200885","PEKOA AIRPORT (","NVSS",-15.5166,167.2167,   44,"91554","INT"
"200886","LAMAP (MALEKULA","NVSL",-16.4166,167.8000,   26,"91555","INT"
"200887","BAUERFIELD (EFA","NVVV",-17.7000,168.3000,   21,"91557","INT"
"200888","BURTONFIELD (TA","NVVW",-19.4500,169.2200,    8,"91565","INT"
"200889","ANEITYUM       ","NVVA",-20.2333,169.7667,    7,"91568","INT"
"300000","DAVIS          ","DAVI",-68.5744, 77.9672,   18,"89571","TAS"
"300001","MAWSON         ","MAWS",-67.6017, 62.8753,   10,"89564","TAS"
"300004","MACQUARIE IS   ","MACQ",-54.4994,158.9369,    6,"94998","TAS"
"300017","CASEY          ","CASE",-66.2825,110.5231,   40,"89611","TAS"
"503016","LOMBADINA AIRST","YLBD",-16.5158,122.9214,   42,"99206","WA "
"504045","SHAY GAP       ","YSHG",-20.4254,120.1311,  174,"99311","WA "
"505049","CHRISTMAS CREEK","YCHK",-22.3562,119.6497,  437,"99737","WA "
"505051","COONDEWANNA    ","YCWA",-22.9650,118.8089,  698,"99312","WA "
"505052","BOOLGEEDA AIRPO","YBGD",-22.5422,117.2772,  565,"99310","WA "
"505053","BARIMUNYA      ","YBRY",-22.6719,119.1628,  629,"99313","WA "
"505056","FORTESCUE DAVE ","YFDF",-22.2900,119.4344,  475,"99736","WA "
"507500","DEGRUSSA AERODR","YDGU",-25.5571,119.2868,  551,"99400","WA "
"507501","WEST ANGELAS AI","YANG",-23.1342,118.7056,  710,"99314","WA "
"512019","MOUNT KEITH    ","YMNE",-27.2856,120.5547,  542,"99434","WA "
"541150","WELLCAMP AIRPOR","YBWW",-27.5517,151.7845,  437,"99435","QLD"
"567100","WESTMEAD HOSPIT","YWNT",-33.8050,150.9833,   30,"99056","NSW"
